Gene_Hugo_Symbol,Entrez_Gene_Id
SPRY1,10252
TRAP1,10131
SURF6,6838
CHURC1-FNTB,100529261
MTG2,26164
PPP2R3B,28227
PIK3R6,146850
CCDC150,284992
SPAG7,9552
PSMA4,5685
ZNF18,7566
PPP2R5E,5529
NUPL1,9818
TMEM129,92305
RAPGEFL1,51195
CSTA,1475
CIRBP,1153
ANKRD13B,124930
SHBG,6462
EFCAB14,9813
SOX2,6657
MAN2A2,4122
SUV420H2,84787
SYNE1,23345
CCDC34,91057
CTSK,1513
RINT1,60561
TNPO3,23534
PSMA3,5684
PDLIM2,64236
ST6GAL1,6480
PAK1,5058
DDIT4,54541
ACMSD,130013
AREG,374
KCTD6,200845
DNA2,1763
WDHD1,11169
LBX2,85474
STX1A,6804
KATNA1,11104
FBXO31,79791
DUSP11,8446
SOCS3,9021
NRARP,441478
PTRF,284119
ADAM32,203102
PFAS,5198
VARS,7407
POLR2I,5438
HLA-F,3134
THSD7A,221981
SOX18,54345
NT5M,56953
LSG1,55341
CCDC57,284001
NMNAT1,64802
AC105020.1,0
TMED2,10959
UTP3,57050
TECR,9524
PRPSAP2,5636
SGMS2,166929
SPECC1L-ADORA2A,0
SCN1B,6324
VCX3B,425054
LRPAP1,4043
AWAT2,158835
OPRK1,4986
NQO1,1728
ANTXR2,118429
IFIT3,3437
TAB2,23118
SULT4A1,25830
IKZF4,64375
PPP1CC,5501
UPK3BL,548644
SLC35D1,23169
SP2,6668
KIAA0513,9764
PTPLA,9200
TMEM220,388335
TMEM163,81615
RP11-463D19.2,0
ACKR4,51554
COMTD1,118881
CLTC,1213
BX255923.1,0
ATR,545
CSF1R,1436
SYNE3,161176
TMA7,51372
MRPS34,65993
OGDH,4967
PCDH15,65217
GATC,283459
FEN1,2237
STMND1,401236
NOTCH2,4853
PITPNB,23760
RQCD1,9125
NISCH,11188
CCL25,6370
CA13,377677
ZNF774,342132
HABP4,22927
PTPN5,84867
ARL6IP1,23204
HNRNPDL,9987
PRPS1,5631
C1orf174,339448
KMT2E,55904
ZNF267,10308
RAC3,5881
SH3D19,152503
BEX4,56271
EXOSC1,51013
SSMEM1,136263
PRR9,574414
PPP1R1B,84152
BLM,641
HMGA1,3159
MT-ND4,4538
ADRBK2,157
ADH7,131
KRT14,3861
PLEKHG5,57449
FARSB,10056
PEX26,55670
CA5B,11238
TRIM46,80128
SRSF12,135295
INTS1,26173
CEBPZ,10153
LIFR,3977
TLL1,7092
SLC38A1,81539
CREBL2,1389
ZNF627,199692
HNRNPA1,3178
CCDC11,220136
SLC37A1,54020
HCN4,10021
VAPB,9217
LMNA,4000
MYO1B,4430
CABP7,164633
RPGRIP1,57096
SPATA5,166378
CLCA4,22802
NUF2,83540
PRKAR1A,5573
CBLN3,643866
TBX18,9096
TIPRL,261726
CPPED1,55313
BRIX1,55299
UBE2G2,7327
SH2D3C,10044
Z98049.1,0
KMT2B,0
GPR39,2863
TBC1D10B,26000
OR7A5,26659
CDX1,1044
GLTSCR1L,23506
C21orf119,0
TBC1D32,221322
LEFTY2,7044
GSTA2,2938
RALGAPA2,57186
ZYX,7791
HGS,9146
MEF2A,4205
ZNFX1,57169
KCNH6,81033
C8orf59,401466
ZNF513,130557
SLC50A1,55974
PLAGL2,5326
ZC3H14,79882
FAM171B,165215
RP11-5A19.5,0
AREL1,9870
CCDC169,728591
FXYD6,53826
DDAH2,23564
KIFC1,3833
PPIP5K2,23262
IL4R,3566
PNN,5411
C1QB,713
ADAMTS1,9510
GPR183,1880
APRT,353
CDHR1,92211
SNRNP70,6625
RGMA,56963
FTO,79068
GBP3,2635
DDX60,55601
PPAP2B,8613
C3orf14,57415
PCM1,5108
PRDX5,25824
FKSG61,0
STAT4,6775
ECE2,9718
CPSF7,79869
DRD1,1812
OTOA,146183
FBXW12,285231
ACOT4,122970
FBXL12,54850
CTU1,90353
C17orf59,54785
STX12,23673
HIP1,3092
GAB1,2549
TMEM98,26022
UCN2,90226
TRIP13,9319
FKBP1B,2281
CLEC10A,10462
ABHD4,63874
DDX47,51202
RASL12,51285
RPP25L,138716
NCKAP5,344148
TPPP2,122664
TGFBR2,7048
RHEB,6009
BUD31,8896
PRR11,55771
RP11-216L13.17,0
MAGI3,260425
PDCD1LG2,80380
ZC3H3,23144
CDKL5,6792
PSMA6,5687
SORT1,6272
C17orf96,100170841
TFAM,7019
PAPD4,167153
CNP,1267
WNT3,7473
TMEM19,55266
TELO2,9894
TCN2,6948
ZNF22,7570
MRPL13,28998
TCTE1,202500
GNL3,26354
TTC38,55020
LRFN4,78999
NUP93,9688
FANCL,55120
ZSCAN18,65982
ECSCR,641700
CBWD5,55871
CPSF1,29894
CELSR1,9620
LAMA4,3910
BASP1,10409
IRX3,79191
ACPP,55
DPP3,10072
NR4A3,8013
FLI1,2313
ABCF1,23
GOLGA8H,728498
ARHGAP44,9912
GNGT1,2792
MITD1,129531
UBAC2,337867
NIM1,0
FAM89A,375061
UTP14A,10813
ITGB7,3695
PDRG1,81572
C10orf2,56652
TMEM198,130612
ATP6V1C2,245973
SAMD4A,23034
CCNE2,9134
FMN1,342184
GIMAP2,26157
DUSP3,1845
HRAS,3265
SFXN1,94081
RMDN3,55177
TRIM61,391712
C8orf48,157773
TXNDC12,51060
CEACAM1,634
PREX2,80243
ALOX5,240
GAR1,54433
ALDH5A1,7915
OCLN,100506658
AQR,9716
JARID2,3720
FAM180A,389558
THEM5,284486
MCM5,4174
NRD1,4898
RAB40B,10966
FLNA,2316
GJA4,2701
DUS1L,64118
DGCR8,54487
NCCRP1,342897
C7orf73,647087
GORASP2,26003
DNAH2,146754
VIPR1,7433
RPAP3,79657
EPHX3,79852
MAP2K3,5606
CACNG4,27092
WSB2,55884
DVL3,1857
TMEM178B,100507421
FBXL4,26235
CASP4,837
SNX10,29887
GUCY1A3,2982
CAPN13,92291
STARD6,147323
SMPD1,6609
ADAMTS8,11095
NAT8,9027
RP11-108K14.8,0
CARS,833
PNPLA1,285848
ACSS2,55902
TMEM56,148534
PLEKHG4,25894
PRR26,0
TNFSF14,8740
SCRIB,23513
RAB14,51552
SMG7,9887
GOLM1,51280
KLHL24,54800
OVOL3,728361
WDR93,56964
PPP1CB,5500
GMEB2,26205
IFIT5,24138
MUSTN1,389125
MT1M,4499
CBLC,23624
FAM209A,200232
NT5C2,22978
PMM2,5373
TRO,7216
WASF3,10810
RTN4R,65078
GALNT3,2591
KIAA0226L,80183
CEACAM4,1089
SMG9,56006
RAP2A,5911
KDM4D,55693
VPS16,64601
AC006486.1,0
ZNF768,79724
TRIM16,10626
C10orf11,83938
ZSCAN2,54993
RETN,56729
DLX2,1746
PLCL1,5334
CTSF,8722
NAT6,24142
SRP72,6731
GTSE1,51512
ZIC1,7545
SUSD4,55061
ROS1,6098
HMGCL,3155
SHC1,6464
CS,1431
FAM151B,167555
NTF4,4909
ALYREF,10189
FAM131C,348487
B4GALNT4,338707
UFM1,51569
LRRN4,164312
UBE2T,29089
ZNF521,25925
SPINT2,10653
HAVCR2,84868
CTD-2116N17.1,0
FUT2,2524
